YML113W	chr13	+	44044	44791	44044	44791	1	44044,	44791,	P13483
YML112W	chr13	+	45062	45953	45062	45953	1	45062,	45953,	P46963
YML111W	chr13	+	46941	49704	46941	49704	1	46941,	49704,	Q03758
YML110C	chr13	-	50030	50954	50030	50954	1	50030,	50954,	P49017
YML109W	chr13	+	51639	54468	51639	54468	1	51639,	54468,	P54786
YML108W	chr13	+	54792	55110	54792	55110	1	54792,	55110,	Q03759
YML107C	chr13	-	55264	56269	55264	56269	1	55264,	56269,	Q03760
YML106W	chr13	+	56772	57453	56772	57453	1	56772,	57453,	P13298
YML105C	chr13	-	57865	58687	57865	58687	1	57865,	58687,	P29478
YML104C	chr13	-	58938	62322	58938	62322	1	58938,	62322,	Q01846
YML103C	chr13	-	62581	67549	62581	67549	1	62581,	67549,	P52593
YML102W	chr13	+	68293	69700	68293	69700	1	68293,	69700,	Q04199
YML101C	chr13	-	69734	70088	69734	70088	1	69734,	70088,	Q04201
YML100W-A	chr13	+	70137	70311	70137	70311	1	70137,	70311,	n/a
YML100W	chr13	+	70623	73920	70623	73920	1	70623,	73920,	P38427
YML099C	chr13	-	74397	77040	74397	77040	1	74397,	77040,	P05085
YML098W	chr13	+	77266	77770	77266	77770	1	77266,	77770,	P11747
YML097C	chr13	-	78334	79690	78334	79690	1	78334,	79690,	P54787
YML096W	chr13	+	79908	81486	79908	81486	1	79908,	81486,	Q04489
YML095C	chr13	-	81480	82113	81480	82113	1	81480,	82113,	P06838
YML094W	chr13	+	82274	82849	82274	82849	2	82274,82373,	82290,82849,	Q04493
YML093W	chr13	+	83089	85789	83089	85789	1	83089,	85789,	Q04500
YML092C	chr13	-	85986	86739	85986	86739	1	85986,	86739,	P23639
YML091C	chr13	-	87122	90731	87122	90731	1	87122,	90731,	Q02773
YML088W	chr13	+	92234	94241	92234	94241	1	92234,	94241,	Q04511
YML087C	chr13	-	94430	95369	94430	95369	1	94430,	95369,	Q04516
YML086C	chr13	-	95790	97371	95790	97371	1	95790,	97371,	P54783
YML085C	chr13	-	97940	99400	97940	99400	2	97940,99375,	99259,99400,	P09733
YML083C	chr13	-	99793	101050	99793	101050	1	99793,	101050,	Q04526
YML082W	chr13	+	101861	103811	101861	103811	1	101861,	103811,	Q04533
YML081C-A	chr13	-	103982	104162	103982	104162	1	103982,	104162,	P81450
YML081W	chr13	+	104776	108532	104776	108532	1	104776,	108532,	Q04545
YML080W	chr13	+	108805	110077	108805	110077	1	108805,	110077,	P53759
YML079W	chr13	+	110246	110852	110246	110852	1	110246,	110852,	Q03629
YML078W	chr13	+	111001	111550	111001	111550	1	111001,	111550,	P25719
YML077W	chr13	+	111864	112344	111864	112344	1	111864,	112344,	Q03630
YML076C	chr13	-	112512	115347	112512	115347	1	112512,	115347,	Q03631
YML075C	chr13	-	115733	118898	115733	118898	1	115733,	118898,	P12683
YML074C	chr13	-	120088	121324	120088	121324	1	120088,	121324,	P38911
YML073C	chr13	-	123226	124172	123226	124172	2	123226,124157,	123742,124172,	Q02326
YML072C	chr13	-	124729	129367	124729	129367	1	124729,	129367,	Q03640
YML071C	chr13	-	129748	131572	129748	131572	1	129748,	131572,	Q04632
YML070W	chr13	+	133474	135229	133474	135229	1	133474,	135229,	P54838
YML069W	chr13	+	135499	137158	135499	137158	1	135499,	137158,	Q04636
YML068W	chr13	+	137549	138944	137549	138944	1	137549,	138944,	Q04638
YML067C	chr13	-	139062	140214	139062	140214	2	139062,140183,	140090,140214,	Q04651
YML066C	chr13	-	140423	141533	140423	141533	1	140423,	141533,	Q04658
YML065W	chr13	+	142209	144954	142209	144954	1	142209,	144954,	P54784
YML064C	chr13	-	145138	145876	145138	145876	1	145138,	145876,	P38987
YML063W	chr13	+	146481	147249	146481	147249	1	146481,	147249,	P23248
YML062C	chr13	-	147504	148683	147504	148683	1	147504,	148683,	P33441
YML061C	chr13	-	148952	151532	148952	151532	1	148952,	151532,	P07271
YML060W	chr13	+	151870	153001	151870	153001	1	151870,	153001,	P53397
YML059C	chr13	-	153218	158258	153218	158258	1	153218,	158258,	Q04958
YML058W-A	chr13	+	158759	158966	158759	158966	1	158759,	158966,	n/a
YML058W	chr13	+	159382	159697	159382	159697	1	159382,	159697,	Q04964
YML057W	chr13	+	160179	161994	160179	161994	1	160179,	161994,	P14747
YML056C	chr13	-	162193	164176	162193	164176	2	162193,163716,	163308,164176,	P50094
YML055W	chr13	+	164789	165326	164789	165326	1	164789,	165326,	Q04969
YML054C	chr13	-	165532	167308	165532	167308	1	165532,	167308,	P00175
YML054C-A	chr13	-	167622	167781	167622	167781	1	167622,	167781,	n/a
YML053C	chr13	-	169115	169754	169115	169754	1	169115,	169754,	Q04978
YML052W	chr13	+	170401	171310	170401	171310	1	170401,	171310,	P54003
YML051W	chr13	+	171593	172901	171593	172901	1	171593,	172901,	P04387
YML050W	chr13	+	173138	174074	173138	174074	1	173138,	174074,	Q04689
YML049C	chr13	-	174219	178305	174219	178305	1	174219,	178305,	Q04693
YML048W	chr13	+	178425	179637	178425	179637	1	178425,	179637,	Q04697
YML047C	chr13	-	180016	181075	180016	181075	1	180016,	181075,	Q04705
YML046W	chr13	+	181473	183363	181473	183363	1	181473,	183363,	P39682
YML043C	chr13	-	190243	191767	190243	191767	1	190243,	191767,	Q04712
YML042W	chr13	+	192787	194800	192787	194800	1	192787,	194800,	P32796
YML041C	chr13	-	194912	195755	194912	195755	1	194912,	195755,	Q03433
YML038C	chr13	-	202774	204103	202774	204103	1	202774,	204103,	Q03697
YML037C	chr13	-	204385	205408	204385	205408	1	204385,	205408,	Q03703
YML036W	chr13	+	205641	206211	205641	206211	1	205641,	206211,	Q03705
YML035C	chr13	-	206427	208860	206427	208860	1	206427,	208860,	P15274
YML034W	chr13	+	209524	212155	209524	212155	2	209524,211570,	211444,212155,	Q03707
YML032C	chr13	-	212514	213930	212514	213930	1	212514,	213930,	P06778
YML031W	chr13	+	214188	216156	214188	216156	1	214188,	216156,	P32500
YML030W	chr13	+	216434	216914	216434	216914	1	216434,	216914,	Q03713
YML029W	chr13	+	217361	219878	217361	219878	1	217361,	219878,	Q03714
YML028W	chr13	+	220137	220728	220137	220728	1	220137,	220728,	P34760
YML027W	chr13	+	221405	222563	221405	222563	1	221405,	222563,	P34161
YML026C	chr13	-	222986	223828	222986	223828	2	222986,223781,	223380,223828,	n/a
YML025C	chr13	-	224405	225365	224405	225365	2	224405,225338,	225239,225365,	P51998
YML024W	chr13	+	225888	226697	225888	226697	2	225888,226289,	225891,226697,	P02407
YML023C	chr13	-	226993	228664	226993	228664	1	226993,	228664,	Q03718
YML022W	chr13	+	228936	229500	228936	229500	1	228936,	229500,	P49435
YML021C	chr13	-	229733	230813	229733	230813	1	229733,	230813,	P12887
YML020W	chr13	+	231148	233143	231148	233143	1	231148,	233143,	Q03722
YML019W	chr13	+	233456	234455	233456	234455	1	233456,	234455,	Q03723
YML018C	chr13	-	234770	235952	234770	235952	1	234770,	235952,	Q03730
YML017W	chr13	+	236994	238731	236994	238731	1	236994,	238731,	P50109
YML016C	chr13	-	239457	241536	239457	241536	1	239457,	241536,	P26570
YML015C	chr13	-	241988	243029	241988	243029	1	241988,	243029,	Q04226
YML014W	chr13	+	243224	244064	243224	244064	1	243224,	244064,	P49957
YML013W	chr13	+	244148	245903	244148	245903	1	244148,	245903,	Q04228
YML012W	chr13	+	246115	246751	246115	246751	1	246115,	246751,	P54837
YML011C	chr13	-	246894	247428	246894	247428	1	246894,	247428,	Q04231
YML010W	chr13	+	247676	250868	247676	250868	1	247676,	250868,	P27692
YML009C	chr13	-	251303	251516	251303	251516	1	251303,	251516,	P36533
YML008C	chr13	-	251838	252990	251838	252990	1	251838,	252990,	P25087
YML007C-A	chr13	-	253161	253272	253161	253272	1	253161,	253272,	n/a
YML007W	chr13	+	253847	255800	253847	255800	1	253847,	255800,	P19880
YML006C	chr13	-	256091	258416	256091	258416	1	256091,	258416,	Q04233
YML005W	chr13	+	260220	261609	260220	261609	1	260220,	261609,	Q04235
YML004C	chr13	-	261704	262685	261704	262685	1	261704,	262685,	P50107
YML003W	chr13	+	263482	264355	263482	264355	1	263482,	264355,	Q04257
YML002W	chr13	+	264540	266754	264540	266754	1	264540,	266754,	Q04263
YML001W	chr13	+	267173	267800	267173	267800	1	267173,	267800,	P32939
YMR001C	chr13	-	269018	271136	269018	271136	1	269018,	271136,	P32562
YMR001C-A	chr13	-	271346	271577	271346	271577	1	271346,	271577,	n/a
YMR002W	chr13	+	272192	272663	272192	272663	1	272192,	272663,	Q03667
YMR003W	chr13	+	273117	273714	273117	273714	1	273117,	273714,	Q03673
YMR004W	chr13	+	274016	275552	274016	275552	1	274016,	275552,	P40959
YMR005W	chr13	+	276044	277211	276044	277211	1	276044,	277211,	P50105
YMR006C	chr13	-	277560	279681	277560	279681	1	277560,	279681,	Q03674
YMR008C	chr13	-	280589	282584	280589	282584	1	280589,	282584,	P39105
YMR009W	chr13	+	284100	284640	284100	284640	1	284100,	284640,	Q03677
YMR010W	chr13	+	285098	286316	285098	286316	1	285098,	286316,	Q03687
YMR011W	chr13	+	288077	289703	288077	289703	1	288077,	289703,	P23585
YMR012W	chr13	+	291132	294966	291132	294966	1	291132,	294966,	Q03690
YMR013C	chr13	-	295177	296737	295177	296737	1	295177,	296737,	P20048
YMR013W-A	chr13	+	298309	298390	298309	298390	1	298309,	298390,	n/a
YMR014W	chr13	+	298866	300426	298866	300426	1	298866,	300426,	Q04347
YMR015C	chr13	-	300867	302484	300867	302484	1	300867,	302484,	P54781
YMR016C	chr13	-	303234	305592	303234	305592	1	303234,	305592,	P53438
YMR017W	chr13	+	307487	308681	307487	308681	1	307487,	308681,	Q04359
YMR018W	chr13	+	310206	311751	310206	311751	1	310206,	311751,	Q04364
YMR019W	chr13	+	312154	315004	312154	315004	1	312154,	315004,	P50104
YMR020W	chr13	+	315375	316902	315375	316902	1	315375,	316902,	P50264
YMR021C	chr13	-	317163	318417	317163	318417	1	317163,	318417,	P35192
YMR022W	chr13	+	318678	319176	318678	319176	1	318678,	319176,	Q02159
YMR023C	chr13	-	319435	321016	319435	321016	1	319435,	321016,	P32559
YMR024W	chr13	+	321873	323046	321873	323046	1	321873,	323046,	P36516
YMR025W	chr13	+	323298	324186	323298	324186	1	323298,	324186,	Q04368
YMR026C	chr13	-	324234	325434	324234	325434	1	324234,	325434,	Q04370
YMR027W	chr13	+	325875	327288	325875	327288	1	325875,	327288,	Q04371
YMR028W	chr13	+	327480	328581	327480	328581	1	327480,	328581,	Q04372
YMR029C	chr13	-	328658	330230	328658	330230	1	328658,	330230,	Q05040
YMR030W	chr13	+	330791	331922	330791	331922	1	330791,	331922,	Q05043
YMR031C	chr13	-	332210	334742	332210	334742	1	332210,	334742,	Q05050
YMR032W	chr13	+	335296	337306	335296	337306	1	335296,	337306,	Q05080
YMR030W-A	chr13	+	337311	337602	337311	337602	1	337311,	337602,	n/a
YMR033W	chr13	+	337786	339276	337786	339276	2	337786,337902,	337816,339276,	Q05123
YMR034C	chr13	-	339416	340721	339416	340721	1	339416,	340721,	Q05131
YMR035W	chr13	+	341140	341674	341140	341674	1	341140,	341674,	P46972
YMR036C	chr13	-	341854	343519	341854	343519	1	341854,	343519,	P23748
YMR037C	chr13	-	344401	346516	344401	346516	1	344401,	346516,	P33748
YMR038C	chr13	-	347509	348259	347509	348259	1	347509,	348259,	P40202
YMR039C	chr13	-	348642	349521	348642	349521	1	348642,	349521,	P54000
YMR040W	chr13	+	350379	350862	350379	350862	1	350379,	350862,	Q04210
YMR041C	chr13	-	350964	351972	350964	351972	1	350964,	351972,	Q04212
YMR042W	chr13	+	352601	353135	352601	353135	1	352601,	353135,	P07249
YMR043W	chr13	+	353869	354730	353869	354730	1	353869,	354730,	P11746
YMR044W	chr13	+	355382	356810	355382	356810	1	355382,	356810,	Q04213
YMR047C	chr13	-	363362	366704	363362	366704	1	363362,	366704,	Q02630
YMR048W	chr13	+	366979	367933	366979	367933	1	366979,	367933,	Q04659
YMR049C	chr13	-	368092	370516	368092	370516	1	368092,	370516,	Q04660
YMR052W	chr13	+	379584	380199	379584	380199	1	379584,	380199,	P46671
YMR053C	chr13	-	380344	382897	380344	382897	1	380344,	382897,	P46679
YMR054W	chr13	+	383301	385974	383301	385974	1	383301,	385974,	P37296
YMR055C	chr13	-	386099	387020	386099	387020	1	386099,	387020,	P26448
YMR056C	chr13	-	387313	388243	387313	388243	1	387313,	388243,	P04710
YMR058W	chr13	+	388820	390731	388820	390731	1	388820,	390731,	P38993
YMR059W	chr13	+	391037	391484	391037	391484	1	391037,	391484,	Q04675
YMR060C	chr13	-	391530	392514	391530	392514	1	391530,	392514,	P50110
YMR061W	chr13	+	392753	394787	392753	394787	1	392753,	394787,	P25298
YMR062C	chr13	-	395052	396378	395052	396378	1	395052,	396378,	Q04728
YMR063W	chr13	+	397075	397795	397075	397795	1	397075,	397795,	Q04734
YMR064W	chr13	+	397901	399458	397901	399458	1	397901,	399458,	P32493
YMR065W	chr13	+	399700	401215	399700	401215	1	399700,	401215,	Q04746
YMR066W	chr13	+	401539	404236	401539	404236	1	401539,	404236,	Q04748
YMR067C	chr13	-	404321	405572	404321	405572	1	404321,	405572,	P54730
YMR068W	chr13	+	406302	407583	406302	407583	1	406302,	407583,	Q04749
YMR069W	chr13	+	407707	408565	407707	408565	1	407707,	408565,	Q04751
YMR070W	chr13	+	409152	410625	409152	410625	1	409152,	410625,	P54785
YMR071C	chr13	-	410760	411264	410760	411264	1	410760,	411264,	Q04767
YMR072W	chr13	+	411567	412119	411567	412119	1	411567,	412119,	Q02486
YMR073C	chr13	-	412266	412872	412266	412872	1	412266,	412872,	Q04772
YMR074C	chr13	-	413034	413472	413034	413472	1	413034,	413472,	Q04773
YMR075W	chr13	+	413980	416035	413980	416035	1	413980,	416035,	Q04779
YMR076C	chr13	-	416194	420028	416194	420028	1	416194,	420028,	Q04264
YMR077C	chr13	-	421482	422148	421482	422148	1	421482,	422148,	Q04272
YMR078C	chr13	-	422501	424727	422501	424727	1	422501,	424727,	P49956
YMR079W	chr13	+	424987	426058	424987	426058	2	424987,425152,	424996,426058,	P24280
YMR080C	chr13	-	426710	429626	426710	429626	1	426710,	429626,	P30771
YMR081C	chr13	-	430077	431094	430077	431094	1	430077,	431094,	P32488
YMR083W	chr13	+	434786	435914	434786	435914	1	434786,	435914,	P07246
YMR084W	chr13	+	436626	437415	436626	437415	1	436626,	437415,	n/a
YMR085W	chr13	+	437489	438788	437489	438788	1	437489,	438788,	n/a
YMR086W	chr13	+	439206	442089	439206	442089	1	439206,	442089,	Q04279
YMR087W	chr13	+	442525	443380	442525	443380	1	442525,	443380,	Q04299
YMR088C	chr13	-	443412	445101	443412	445101	1	443412,	445101,	Q04301
YMR089C	chr13	-	445607	448085	445607	448085	1	445607,	448085,	P40341
YMR090W	chr13	+	449243	449927	449243	449927	1	449243,	449927,	Q04304
YMR091C	chr13	-	450056	451364	450056	451364	1	450056,	451364,	P32832
YMR092C	chr13	-	451630	453478	451630	453478	1	451630,	453478,	P46680
YMR093W	chr13	+	454013	455555	454013	455555	1	454013,	455555,	Q04305
YMR094W	chr13	+	455823	457260	455823	457260	1	455823,	457260,	P35203
YMR095C	chr13	-	457283	457958	457283	457958	1	457283,	457958,	Q03144
YMR096W	chr13	+	458406	459300	458406	459300	1	458406,	459300,	Q03148
YMR097C	chr13	-	459422	460526	459422	460526	1	459422,	460526,	Q03151
YMR098C	chr13	-	460769	462608	460769	462608	1	460769,	462608,	Q03153
YMR099C	chr13	-	463932	464826	463932	464826	1	463932,	464826,	Q03161
YMR100W	chr13	+	466298	468161	466298	468161	1	466298,	468161,	Q03162
YMR101C	chr13	-	468443	469475	468443	469475	1	468443,	469475,	Q03175
YMR102C	chr13	-	469846	472351	469846	472351	1	469846,	472351,	Q03177
YMR104C	chr13	-	473418	475452	473418	475452	1	473418,	475452,	P18961
YMR105C	chr13	-	475895	477605	475895	477605	1	475895,	477605,	P37012
YMR105W-A	chr13	+	478062	478257	478062	478257	1	478062,	478257,	n/a
YMR106C	chr13	-	478299	480189	478299	480189	1	478299,	480189,	Q04437
YMR107W	chr13	+	483012	483360	483012	483360	1	483012,	483360,	Q04438
YMR108W	chr13	+	484082	486146	484082	486146	1	484082,	486146,	P07342
YMR109W	chr13	+	486585	490245	486585	490245	1	486585,	490245,	Q04439
YMR110C	chr13	-	490392	491991	490392	491991	1	490392,	491991,	Q04458
YMR111C	chr13	-	492402	493791	492402	493791	1	492402,	493791,	Q04461
YMR112C	chr13	-	494098	494494	494098	494494	1	494098,	494494,	Q99278
YMR113W	chr13	+	494997	496281	494997	496281	1	494997,	496281,	Q12676
YMR114C	chr13	-	496341	497448	496341	497448	1	496341,	497448,	Q04471
YMR115W	chr13	+	497702	499208	497702	499208	1	497702,	499208,	Q04472
YMR116C	chr13	-	499454	500687	499454	500687	2	499454,500150,	499877,500687,	P38011
YMR117C	chr13	-	501248	501890	501248	501890	1	501248,	501890,	Q04477
YMR118C	chr13	-	502142	502733	502142	502733	1	502142,	502733,	Q04487
YMR119W	chr13	+	505331	507206	505331	507206	1	505331,	507206,	P54074
YMR120C	chr13	-	507500	509279	507500	509279	1	507500,	509279,	P38009
YMR121C	chr13	-	509732	510347	509732	510347	1	509732,	510347,	P54780
YMR122W-A	chr13	+	511313	511568	511313	511568	1	511313,	511568,	n/a
YMR123W	chr13	+	513591	513960	513591	513960	1	513591,	513960,	Q03880
YMR124W	chr13	+	514454	517286	514454	517286	1	514454,	517286,	P39523
YMR125W	chr13	+	517537	520445	517537	520445	2	517537,517884,	517562,520445,	P34160
YMR126C	chr13	-	520759	521788	520759	521788	1	520759,	521788,	Q04216
YMR127C	chr13	-	522327	523344	522327	523344	1	522327,	523344,	P40963
YMR128W	chr13	+	523694	527498	523694	527498	1	523694,	527498,	Q04217
YMR129W	chr13	+	527802	531816	527802	531816	1	527802,	531816,	P39685
YMR130W	chr13	+	532117	533026	532117	533026	1	532117,	533026,	Q04223
YMR131C	chr13	-	533161	534697	533161	534697	1	533161,	534697,	Q04225
YMR132C	chr13	-	534942	535569	534942	535569	1	534942,	535569,	P40206
YMR133W	chr13	+	536205	537608	536205	537608	2	536205,537563,	537447,537608,	P32841
YMR134W	chr13	+	537836	538550	537836	538550	1	537836,	538550,	P40207
YMR135C	chr13	-	538687	540055	538687	540055	1	538687,	540055,	P40208
YMR136W	chr13	+	541197	542880	541197	542880	1	541197,	542880,	P40209
YMR137C	chr13	-	542976	544962	542976	544962	1	542976,	544962,	P30620
YMR138W	chr13	+	545153	545729	545153	545729	1	545153,	545729,	P39110
YMR139W	chr13	+	546123	547236	546123	547236	1	546123,	547236,	P38615
YMR140W	chr13	+	547712	549182	547712	549182	1	547712,	549182,	P40210
YMR142C	chr13	-	550204	551206	550204	551206	2	550204,551202,	550800,551206,	P40212
YMR143W	chr13	+	551926	552902	551926	552902	2	551926,552494,	551950,552902,	n/a
YMR144W	chr13	+	553360	554389	553360	554389	1	553360,	554389,	P40214
YMR145C	chr13	-	554791	556474	554791	556474	1	554791,	556474,	P40215
YMR146C	chr13	-	557479	558523	557479	558523	1	557479,	558523,	P40217
YMR147W	chr13	+	559197	559869	559197	559869	1	559197,	559869,	P40218
YMR148W	chr13	+	560364	560811	560364	560811	1	560364,	560811,	P40219
YMR149W	chr13	+	560994	561855	560994	561855	1	560994,	561855,	Q02795
YMR150C	chr13	-	561954	562527	561954	562527	1	561954,	562527,	P28627
YMR152W	chr13	+	563094	564192	563094	564192	1	563094,	564192,	P28625
YMR153W	chr13	+	564433	565861	564433	565861	1	564433,	565861,	Q03790
YMR154C	chr13	-	565997	568181	565997	568181	1	565997,	568181,	Q03792
YMR155W	chr13	+	568549	570193	568549	570193	1	568549,	570193,	Q03795
YMR156C	chr13	-	570298	571015	570298	571015	1	570298,	571015,	Q03796
YMR157C	chr13	-	571275	572043	571275	572043	1	571275,	572043,	Q03798
YMR158W	chr13	+	572246	572714	572246	572714	1	572246,	572714,	Q03799
YMR158C-A	chr13	-	573192	573330	573192	573330	1	573192,	573330,	n/a
YMR159C	chr13	-	574474	574927	574474	574927	1	574474,	574927,	Q03818
YMR160W	chr13	+	575064	577515	575064	577515	1	575064,	577515,	Q03823
YMR161W	chr13	+	577716	578391	577716	578391	1	577716,	578391,	P48353
YMR162C	chr13	-	578949	583920	578949	583920	1	578949,	583920,	Q12674
YMR163C	chr13	-	584269	586387	584269	586387	1	584269,	586387,	Q03824
YMR164C	chr13	-	587272	589549	587272	589549	1	587272,	589549,	Q03825
YMR165C	chr13	-	590038	592627	590038	592627	1	590038,	592627,	P32567
YMR166C	chr13	-	593365	594472	593365	594472	1	593365,	594472,	Q03829
YMR167W	chr13	+	594884	597194	594884	597194	1	594884,	597194,	P38920
YMR168C	chr13	-	597330	599157	597330	599157	1	597330,	599157,	P40969
YMR169C	chr13	-	599350	600871	599350	600871	1	599350,	600871,	P54114
YMR170C	chr13	-	601560	603081	601560	603081	1	601560,	603081,	P47771
YMR171C	chr13	-	603866	605519	603866	605519	1	603866,	605519,	Q03212
YMR172W	chr13	+	605979	608139	605979	608139	1	605979,	608139,	Q03213
YMR173W	chr13	+	608687	609980	608687	609980	1	608687,	609980,	P18899
YMR174C	chr13	-	610157	610364	610157	610364	1	610157,	610364,	P01094
YMR175W	chr13	+	611014	611254	611014	611254	1	611014,	611254,	P50263
YMR175W-A	chr13	+	611312	611507	611312	611507	1	611312,	611507,	n/a
YMR176W	chr13	+	611738	615974	611738	615974	1	611738,	615974,	Q03214
YMR177W	chr13	+	616564	618097	616564	618097	1	616564,	618097,	Q03218
YMR178W	chr13	+	618477	619302	618477	619302	1	618477,	619302,	Q03219
YMR179W	chr13	+	619856	622133	619856	622133	1	619856,	622133,	P35209
YMR180C	chr13	-	622249	623212	622249	623212	1	622249,	623212,	Q03220
YMR181C	chr13	-	623614	624079	623614	624079	1	623614,	624079,	Q03231
YMR182C	chr13	-	624530	625166	624530	625166	1	624530,	625166,	Q00453
YMR182W-A	chr13	+	625809	625896	625809	625896	1	625809,	625896,	n/a
YMR183C	chr13	-	626919	627807	626919	627807	1	626919,	627807,	P39926
YMR184W	chr13	+	628187	628784	628187	628784	1	628187,	628784,	Q03233
YMR185W	chr13	+	629023	631969	629023	631969	1	629023,	631969,	Q12751
YMR186W	chr13	+	632353	634471	632353	634471	1	632353,	634471,	P15108
YMR187C	chr13	-	634687	635983	634687	635983	1	634687,	635983,	Q03236
YMR188C	chr13	-	636289	637003	636289	637003	1	636289,	637003,	Q03246
YMR189W	chr13	+	637498	640603	637498	640603	1	637498,	640603,	P49095
YMR190C	chr13	-	640913	645257	640913	645257	1	640913,	645257,	P35187
YMR191W	chr13	+	645654	646776	645654	646776	1	645654,	646776,	P42933
YMR192W	chr13	+	647116	649279	647116	649279	1	647116,	649279,	Q04322
YMR193W	chr13	+	650034	650811	650034	650811	1	650034,	650811,	P36525
YMR194W	chr13	+	651143	651909	651143	651909	2	651143,651622,	651159,651909,	P05745
YMR194C-B	chr13	-	652592	652886	652592	652886	2	652592,652846,	652774,652886,	n/a
YMR195W	chr13	+	654032	654416	654032	654416	1	654032,	654416,	Q04329
YMR196W	chr13	+	655074	658341	655074	658341	1	655074,	658341,	Q04336
YMR197C	chr13	-	658543	659197	658543	659197	1	658543,	659197,	Q04338
YMR198W	chr13	+	659743	661528	659743	661528	1	659743,	661528,	Q01649
YMR199W	chr13	+	662642	664283	662642	664283	1	662642,	664283,	P20437
YMR200W	chr13	+	664750	665521	664750	665521	1	664750,	665521,	Q03691
YMR201C	chr13	-	665843	667043	665843	667043	2	665843,667016,	666932,667043,	P28519
YMR202W	chr13	+	667535	668204	667535	668204	1	667535,	668204,	P32352
YMR203W	chr13	+	668490	669654	668490	669654	1	668490,	669654,	P23644
YMR204C	chr13	-	670061	671324	670061	671324	1	670061,	671324,	Q03694
YMR205C	chr13	-	671885	674765	671885	674765	1	671885,	674765,	P16862
YMR206W	chr13	+	675894	676836	675894	676836	1	675894,	676836,	Q03695
YMR207C	chr13	-	677191	683563	677191	683563	1	677191,	683563,	P32874
YMR208W	chr13	+	684465	685797	684465	685797	1	684465,	685797,	P07277
YMR209C	chr13	-	685909	687283	685909	687283	1	685909,	687283,	Q03648
YMR210W	chr13	+	687514	688864	687514	688864	1	687514,	688864,	Q03649
YMR211W	chr13	+	689081	690509	689081	690509	1	689081,	690509,	Q03652
YMR212C	chr13	-	690693	693042	690693	693042	1	690693,	693042,	Q03653
YMR213W	chr13	+	693379	695152	693379	695152	1	693379,	695152,	Q03654
YMR214W	chr13	+	695348	696482	695348	696482	1	695348,	696482,	P25303
YMR215W	chr13	+	696794	698369	696794	698369	1	696794,	698369,	Q03655
YMR216C	chr13	-	698809	701038	698809	701038	1	698809,	701038,	Q03656
YMR217W	chr13	+	701788	703366	701788	703366	1	701788,	703366,	P38625
YMR218C	chr13	-	703577	706886	703577	706886	1	703577,	706886,	Q03660
YMR219W	chr13	+	707131	712108	707131	712108	1	707131,	712108,	Q03661
YMR220W	chr13	+	712314	713670	712314	713670	1	712314,	713670,	P24521
YMR221C	chr13	-	713929	715444	713929	715444	1	713929,	715444,	Q04991
YMR222C	chr13	-	715636	716308	715636	716308	1	715636,	716308,	Q05015
YMR223W	chr13	+	716713	718129	716713	718129	1	716713,	718129,	P50102
YMR224C	chr13	-	718573	720652	718573	720652	1	718573,	720652,	P32829
YMR225C	chr13	-	720958	721402	720958	721402	2	720958,721344,	721197,721402,	P19956
YMR226C	chr13	-	721591	722395	721591	722395	1	721591,	722395,	Q05016
YMR227C	chr13	-	722611	724384	722611	724384	1	722611,	724384,	Q05021
YMR228W	chr13	+	724624	725650	724624	725650	1	724624,	725650,	P14908
YMR229C	chr13	-	725932	731122	725932	731122	1	725932,	731122,	Q05022
YMR230W	chr13	+	732412	733140	732412	733140	2	732412,732874,	732464,733140,	P46784
YMR230W-A	chr13	+	733266	733455	733266	733455	1	733266,	733455,	n/a
YMR231W	chr13	+	733543	736633	733543	736633	1	733543,	736633,	P12868
YMR232W	chr13	+	736924	738958	736924	738958	1	736924,	738958,	Q05670
YMR233W	chr13	+	739183	739864	739183	739864	1	739183,	739864,	Q05024
YMR234W	chr13	+	740264	741311	740264	741311	1	740264,	741311,	Q04740
YMR235C	chr13	-	741510	742734	741510	742734	1	741510,	742734,	P11745
YMR236W	chr13	+	742969	743443	742969	743443	1	742969,	743443,	Q05027
YMR237W	chr13	+	743747	745922	743747	745922	1	743747,	745922,	Q05029
YMR238W	chr13	+	746351	747728	746351	747728	1	746351,	747728,	Q05031
YMR239C	chr13	-	748260	749676	748260	749676	1	748260,	749676,	Q02555
YMR240C	chr13	-	749928	751239	749928	751239	1	749928,	751239,	Q02554
YMR241W	chr13	+	751959	752904	751959	752904	1	751959,	752904,	Q04013
YMR242C	chr13	-	753223	754196	753223	754196	2	753223,754177,	753741,754196,	n/a
YMR242W-A	chr13	+	754295	754385	754295	754385	1	754295,	754385,	n/a
YMR243C	chr13	-	754836	756165	754836	756165	1	754836,	756165,	P20107
YMR244W	chr13	+	757248	758316	757248	758316	1	757248,	758316,	Q04018
YMR244C-A	chr13	-	758515	758830	758515	758830	1	758515,	758830,	n/a
YMR246W	chr13	+	759805	761890	759805	761890	1	759805,	761890,	P47912
YMR247C	chr13	-	763349	768038	763349	768038	1	763349,	768038,	Q04781
YMR247W-A	chr13	+	769281	769425	769281	769425	1	769281,	769425,	n/a
YMR250W	chr13	+	770799	772557	770799	772557	1	770799,	772557,	Q04792
YMR251W	chr13	+	772913	774014	772913	774014	1	772913,	774014,	Q04806
YMR251W-A	chr13	+	774750	774930	774750	774930	1	774750,	774930,	Q05827
YMR252C	chr13	-	775313	775718	775313	775718	1	775313,	775718,	Q04814
